Company,Quarter,X1,X2,X3,X4,X5,OCF_TA,Interest_Coverage,Debt_Assets,Repo_Rate,Leverage_Repo,Stress_Label,shap_X1,shap_X2,shap_X3,shap_X4,shap_X5,shap_OCF_TA,shap_Interest_Coverage,shap_Debt_Assets,shap_Repo_Rate,shap_Leverage_Repo,predicted_probability,predicted_label,risk_category
Jet Airways,2015-06-30,0.1858055549269579,0.3105841180923689,0.0217382326709891,0.2252899238781183,0.55398310829192,0.0174523779191777,0.2832064189973673,0.7466607531114086,5.0,0.3733303765557043,1,-0.05056,0.88191,-0.214283,0.072796,0.129086,0.485777,0.521708,-0.252194,0.0,-0.038288,0.8656903,1,Severe Risk
Jet Airways,2015-09-30,0.1897093509804271,0.3417512081933283,0.0149004777289468,0.8916312366168335,0.5962189471752191,0.0142465205697098,0.2375278698459821,0.770557316894146,5.0,0.385278658447073,1,-0.033457,0.376486,0.50178,0.197814,0.582226,0.355592,0.102676,-0.121712,0.0,-0.04907,0.9037636,1,Severe Risk
Jet Airways,2015-12-31,0.2466480763536031,0.3283837333366021,0.012070552598483,0.6343443567732423,0.5559620305727557,0.0112225360797185,0.2443243723727106,0.6298112278298152,5.0,0.3149056139149076,1,0.072424,0.259611,0.468058,0.751946,0.127786,0.347891,0.166467,-0.029508,0.0,0.020848,0.9250446,1,Severe Risk
Jet Airways,2016-03-31,0.2547203050569174,0.2798901140762729,0.0127646758619576,0.6633914386761895,0.5258327967108151,0.010406940802843,0.1933290873509955,0.6177269805829604,5.0,0.3088634902914802,0,-0.108559,0.972524,0.391147,0.247321,-0.30347,0.264519,-0.093725,-0.012689,0.0,0.021731,0.8463459,1,Severe Risk
Jet Airways,2016-06-30,0.1313331984747936,0.2882206278960085,0.0188438214101649,0.3097647576208043,0.4426559253647937,0.0171278753859147,0.262281809874764,0.7960736761971816,5.0,0.3980368380985908,1,0.00126,1.144187,0.298433,0.164965,-0.050307,0.59152,0.286374,0.429191,0.0,0.19044,0.96718454,1,Severe Risk
Jet Airways,2016-09-30,0.1080531078349995,0.2252925339183712,0.0276087466465113,0.213445623622948,0.413599887931232,0.0225890101153551,0.3765243709611275,0.7666890153268443,5.0,0.3833445076634221,0,-0.359859,1.829356,0.160005,-0.046678,-0.494321,-0.297447,0.365165,-0.318161,0.0,-0.047606,0.7535947,1,High Risk
Jet Airways,2016-12-31,0.1522543478090236,0.3912298324299358,0.0387264125032494,0.3304663948480719,0.5515466785551594,0.034080835999419,0.5759532877724045,0.6960400457731203,5.0,0.3480200228865601,1,0.388106,0.524901,0.177776,0.200599,0.147752,-0.069847,0.31296,0.095693,0.0,0.009906,0.8923785,1,Severe Risk
Jet Airways,2017-03-31,0.1213315687003489,0.446237879636929,0.0348040711039219,0.6356449890512559,0.6111618524333452,0.0304587977021628,0.5860788703379163,0.6452701755769853,5.0,0.3226350877884926,1,-0.504892,0.288395,0.110592,0.740406,0.621352,0.361762,0.292929,-0.008784,0.0,0.034178,0.905797,1,Severe Risk
Jet Airways,2017-06-30,0.1360700322438861,0.2790653816233976,0.0236176589724359,0.211162509127303,0.4032759319529714,0.0259564868205565,0.4345814570197021,0.7619148964100736,5.0,0.3809574482050368,0,-0.29012,1.409405,-0.121697,-0.024531,-0.517299,-0.33683,0.456859,-0.376126,0.0,-0.076103,0.6108726,1,High Risk
Jet Airways,2017-09-30,0.1792169952765467,0.4736408412864927,0.0443058518082352,0.4176682841345837,0.571250322091264,0.0415395996213925,0.6357521137789879,0.6836115467195811,5.0,0.3418057733597905,1,-0.197998,0.250034,0.148224,0.635797,0.461308,0.401098,-0.079626,0.049567,0.0,0.007994,0.88119775,1,Severe Risk
Jet Airways,2017-12-31,0.1905914850989845,0.3002941899138059,0.0146483683829923,0.5676871720522412,0.5359018345596436,0.0129333837356585,0.1989991844497443,0.8200870489629974,5.0,0.4100435244814987,1,-0.182555,0.880424,0.396922,0.702794,-0.248653,0.341015,-0.137419,0.303099,0.0,0.066344,0.9205171,1,Severe Risk
Jet Airways,2018-03-31,0.2059068645029926,0.3011295367362059,0.0097259601030047,0.4281292204838601,0.4191320823326631,0.0098680171237038,0.1565328220931367,0.6586708832213125,5.0,0.3293354416106562,1,0.045543,1.085661,0.354506,0.569714,-0.485006,0.346687,-0.037499,0.37069,0.0,0.106043,0.9360616,1,Severe Risk
Jet Airways,2018-06-30,0.17763429999415,0.5186362147890585,0.0460609944837998,0.3783094816507928,0.6390292326627915,0.0447893711605614,0.6988332941779054,0.6480729308077698,5.0,0.3240364654038849,0,-0.178959,0.099927,0.078217,0.547547,0.885532,0.431656,-0.139517,0.038399,0.0,0.046229,0.8943965,1,Severe Risk
Jet Airways,2018-09-30,0.2480159221055208,0.3624794828456145,0.0123993480058178,0.7982623164365931,0.4482772544475977,0.0120231463697636,0.1799737180842333,0.674770052913853,5.0,0.3373850264569265,1,0.055754,0.568502,0.329321,0.132594,-0.162057,0.250822,-0.1169,0.196384,0.0,0.018884,0.8321199,1,Severe Risk
Jet Airways,2018-12-31,0.0725349625603655,0.3901929635733175,0.0201971300489121,0.5904774591647417,0.4815888912512826,0.0197277542407837,0.3374099389765012,0.8334733595374658,5.0,0.4167366797687329,1,0.095708,0.428774,-0.084702,0.771516,-0.318063,0.531938,0.425658,0.595433,0.0,0.109281,0.94699794,1,Severe Risk
Jet Airways,2019-03-31,0.0,0.4375079678628444,0.0226087746870494,0.236574284230631,0.6031558177236436,0.0211966370193679,0.2630817741279531,0.8260409209890187,5.0,0.4130204604945093,1,0.102133,0.249247,-0.143544,0.063989,0.644089,-0.342034,0.170387,0.586838,0.0,0.116609,0.85509545,1,Severe Risk
Jet Airways,2019-06-30,0.2448397929840682,0.4716832652051407,0.0117867390570204,0.8468833525378908,0.4789016133758654,0.0127013713395275,0.1740030449983882,0.6641331544027447,5.0,0.3320665772013723,0,0.100576,-0.026365,0.377972,0.117956,-0.421477,0.293545,-0.172517,0.296403,0.0,0.096173,0.7290267,1,High Risk
Jet Airways,2019-09-30,0.1522064365113892,0.3664401909781482,0.0105034905020235,0.2057065927111857,0.5103742832986489,0.0091066463343117,0.1741624593987907,0.8269077383336767,5.0,0.4134538691668383,0,0.428225,0.398519,0.398174,0.105099,-0.172581,0.27882,-0.251278,0.396769,0.0,0.070301,0.8786248,1,Severe Risk
Jet Airways,2019-12-31,0.2838719438943342,0.2288424589346008,0.0182019395660994,0.2302649407723663,0.4444278376677174,0.0196610090795233,0.3089881986760362,0.6511128315581325,5.0,0.3255564157790662,0,-0.36598,1.62878,0.327568,-0.013065,-0.008034,0.549647,0.41484,0.249716,0.0,0.028069,0.95847166,1,Severe Risk
Jet Airways,2020-03-31,0.1385908751468554,0.4437890834182501,0.0111419127070258,0.3149508929812183,0.4586597095433513,0.009691613442812,0.1631653017695465,0.8227029735784508,5.0,0.4113514867892254,0,-0.056257,0.117748,0.358751,0.118987,-0.424792,0.253308,-0.276569,0.553204,0.0,0.083946,0.7418775,1,High Risk
Jet Airways,2020-06-30,0.1671499432238305,4.131934179767482,0.0232115051335619,1.0614427993495086,0.6082024133789717,0.0192986831705677,0.3509236720951668,0.651100943691384,5.0,0.325550471845692,0,-0.097203,-3.07992,-0.219827,-0.417632,0.533847,0.291542,0.326302,0.082503,0.0,0.041743,0.09874723,0,Very Safe
Jet Airways,2020-09-30,0.1508969362559228,1.641227392603365,0.0047439066141938,0.3930164863595667,0.4118391930057961,0.0050211521094252,0.0944156123031777,0.6595305178569374,5.0,0.3297652589284687,0,0.371121,-3.03506,0.307782,0.507034,-0.613822,0.218232,-0.202566,0.255473,0.0,0.100583,0.14631534,0,Very Safe
Jet Airways,2020-12-31,0.2672949950109708,2.663855650374797,0.0074524601504891,0.6877059695891816,0.6555024113080891,0.0079240481916272,0.1326324731700473,0.7015818682616813,5.0,0.3507909341308406,0,-0.090736,-3.113897,0.317985,-0.092822,0.734059,0.076439,-0.248118,-0.030169,0.0,-0.044575,0.102992326,0,Very Safe
Jet Airways,2021-03-31,0.2427910088062736,1.2068575388277527,0.0086919393035891,0.2864231141500616,0.4588992112930182,0.0077868017605886,0.1441977612034242,0.7228728255648806,5.0,0.3614364127824403,0,-0.051274,-3.102274,0.252765,0.090082,-0.443394,0.118688,-0.281705,-0.206867,0.0,0.004555,0.035846666,0,Very Safe
Jet Airways,2021-06-30,0.1244518071362873,4.122718954447386,0.0106839839238227,0.7331989834614205,0.641213015798851,0.0097058281113771,0.1495292059929495,0.7388768380817614,5.0,0.3694384190408807,0,-0.23631,-3.052047,0.351167,-0.120827,0.782956,0.122169,-0.229567,-0.442152,0.0,-0.106509,0.06890099,0,Very Safe
Jet Airways,2021-09-30,0.2208805595433311,1.9837124703023683,0.0034314846410868,0.7062232613317695,0.4245158648618616,0.0036409524205994,0.0497138649764211,0.7167759230785675,5.0,0.3583879615392837,0,-0.061244,-3.129765,0.231554,-0.136488,-0.559487,0.074914,-0.251539,-0.11385,0.0,-0.023774,0.025524702,0,Very Safe
Jet Airways,2021-12-31,0.137367053166923,2.774535582887852,0.0110988332724238,0.8653645887392069,0.5495424357641012,0.0107825686645892,0.1300252037747085,0.7860465268078982,5.0,0.3930232634039491,0,-0.192415,-3.231265,0.384595,-0.003845,0.090479,0.155448,-0.247797,0.124851,0.0,0.017362,0.07075403,0,Very Safe
Jet Airways,2022-03-31,0.1235774003930553,1.5131791456026549,0.0151065055244064,0.7630381908671813,0.6665199615087213,0.0123622772031838,0.2366278090116032,0.7180658651988038,5.0,0.3590329325994019,0,-0.246997,-3.107371,0.4038,-0.080367,0.725005,0.164008,-0.017733,-0.241017,0.0,-0.043471,0.10748251,0,Very Safe
Jet Airways,2022-06-30,0.1537767487836233,1.45847572517059,0.0164468195080538,0.4863620064363088,0.4016190885954239,0.0179350838897936,0.2298843228999573,0.651971467979844,5.0,0.325985733989922,0,0.358868,-3.06239,0.368291,0.639048,-0.594763,0.423632,-0.004376,0.189854,0.0,0.07222,0.21717753,0,Low Risk
Jet Airways,2022-09-30,0.1535783325463474,2.504106533608917,0.0060197661363036,0.7050222011132216,0.4452852756440318,0.0055703643590756,0.0867410792872447,0.6633672853107234,5.0,0.3316836426553617,0,0.344674,-3.180452,0.314196,-0.10388,-0.194879,0.167957,-0.249268,0.17768,0.0,0.046819,0.087087445,0,Very Safe
Jet Airways,2022-12-31,0.2165093539233283,1.6696867530503643,0.0063821967716403,1.0304029360684812,0.5289432167905186,0.0063298731550332,0.1205289898540334,0.6273994675837817,5.0,0.3136997337918908,0,-0.057713,-3.084898,0.382452,-0.225915,-0.313269,0.163066,-0.176654,-0.121559,0.0,0.024639,0.043838,0,Very Safe
Kotak Mahindra Bank,2014-03-31,0.4418328791090034,0.1776188925756455,0.1428053492129432,5.507369847446002,0.542672826618887,0.1420822420501262,4.831556622175587,0.2769152534208215,5.0,0.1384576267104107,0,-0.266337,1.082964,-0.481633,-1.421315,-0.238221,-0.410359,-1.213882,-1.1577,0.0,-0.232273,0.017787121,0,Very Safe
Kotak Mahindra Bank,2014-06-30,0.5132359290549561,0.2952571768835928,0.1332697662898525,10.186007983397731,0.6179634730591537,0.1071314658672561,6.648427658244741,0.2500061437690765,5.0,0.1250030718845382,0,-0.245812,0.50477,-0.481264,-1.432261,0.576271,-0.382323,-1.207175,-1.067956,0.0,-0.218664,0.02590707,0,Very Safe
Kotak Mahindra Bank,2014-09-30,0.2906075725519365,0.2934724515780223,0.1068258774399587,5.1574064384946405,0.4880732465417562,0.0885041266077465,4.1161017289136375,0.3259958157930789,5.0,0.1629979078965394,0,-0.274889,0.649754,-0.484347,-1.405231,-0.239409,-0.428969,-1.157551,-1.109377,0.0,-0.229344,0.012717942,0,Very Safe
Kotak Mahindra Bank,2014-12-31,0.3400581347134007,0.3829468174679258,0.1437973245076969,5.024074977049633,0.5143758913702934,0.1500873281157666,4.324369470334496,0.3563743533010034,5.0,0.1781871766505017,0,-0.21491,0.34512,-0.492517,-1.432344,-0.250066,-0.39632,-1.086336,-1.077537,0.0,-0.201486,0.011217782,0,Very Safe
Kotak Mahindra Bank,2015-03-31,0.3444153642494195,0.5790682077593616,0.145632993841051,7.742155327211074,0.6122911606287444,0.1471160399946555,3.957858263997976,0.3764792512931017,5.0,0.1882396256465508,0,-0.174949,-0.441886,-0.443238,-1.450921,0.59879,-0.299164,-1.122504,-1.05404,0.0,-0.189953,0.014057486,0,Very Safe
Kotak Mahindra Bank,2015-06-30,0.3048118118464492,0.4504974566871709,0.0983658080763801,8.293476070147719,0.4718822507063673,0.0969032839288428,3.9026619513249616,0.2873279879595364,5.0,0.1436639939797682,0,-0.130622,0.173331,-0.473047,-1.440471,-0.342507,-0.371227,-1.036368,-1.077293,0.0,-0.196236,0.010282059,0,Very Safe
Kotak Mahindra Bank,2015-09-30,0.3754829568325252,0.5266374685191704,0.0890419644514093,5.531325527851663,0.4794866664556904,0.086876134880298,3.3485847690748605,0.3582748841814876,5.0,0.1791374420907438,0,-0.158895,-0.300096,-0.466179,-1.431309,-0.373905,-0.368603,-1.026052,-1.098916,0.0,-0.199999,0.00608074,0,Very Safe
Kotak Mahindra Bank,2015-12-31,0.3757147503264519,0.8440064828999306,0.133130509725815,9.63643135307448,0.6486855529602665,0.131012585824269,4.626119781317104,0.3496259887096085,5.0,0.1748129943548042,0,-0.180369,-1.883359,-0.397492,-1.281184,0.679071,-0.169521,-0.950632,-0.805428,0.0,-0.190991,0.007748458,0,Very Safe
Kotak Mahindra Bank,2016-03-31,0.3020313733505503,0.6149285958131117,0.1198497965794424,4.526038689160481,0.5086000217439349,0.1286469822272933,4.93407147228723,0.2879872272915121,5.0,0.143993613645756,0,-0.166272,-0.59105,-0.41981,-1.438806,-0.279908,-0.296852,-1.044826,-1.091875,0.0,-0.196176,0.0054963855,0,Very Safe
Kotak Mahindra Bank,2016-06-30,0.3660488557454565,0.7541098307304676,0.099719803504306,5.365464098759377,0.4541104468503042,0.0933631744843359,3.145123965209053,0.3162704437472634,5.0,0.1581352218736317,0,-0.152044,-1.729305,-0.385987,-1.258787,-0.354211,-0.232747,-0.879594,-0.904596,0.0,-0.20109,0.0031071499,0,Very Safe
Kotak Mahindra Bank,2016-09-30,0.3949532263266975,0.8160193241158087,0.1227970764196942,11.147944954856456,0.5325269558170386,0.1224815696445513,6.119016674932442,0.2624073527257563,5.0,0.1312036763628781,0,-0.177759,-1.825791,-0.389859,-1.290068,-0.311825,-0.164639,-0.899357,-0.870472,0.0,-0.206339,0.0029923879,0,Very Safe
Kotak Mahindra Bank,2016-12-31,0.3618286904417619,1.0321148967656106,0.1354226905702184,6.449916671054968,0.6191390063490065,0.1262965590115099,3.293014684711484,0.4266547202852447,5.0,0.2133273601426223,0,-0.180369,-1.886304,-0.397492,-1.281184,0.643178,-0.174944,-0.950632,-0.809973,0.0,-0.190991,0.0073820907,0,Very Safe
Kotak Mahindra Bank,2017-03-31,0.2935966615198147,1.0411316306767937,0.1442224804914176,5.04865749246628,0.6055349597428153,0.1300057960334175,4.850788653346717,0.3454832378960707,5.0,0.1727416189480353,0,-0.176161,-1.889572,-0.416086,-1.267631,0.415778,-0.179429,-0.96095,-0.828821,0.0,-0.205603,0.005590651,0,Very Safe
Kotak Mahindra Bank,2017-06-30,0.4492208170202631,1.120659125372444,0.1401677417565094,7.907553046640619,0.5851953983444056,0.1363964562994923,5.1067476888449095,0.2617130610569068,5.0,0.1308565305284534,0,-0.176161,-1.870159,-0.416086,-1.267631,0.377385,-0.161879,-0.956696,-0.831717,0.0,-0.205603,0.0055902484,0,Very Safe
Kotak Mahindra Bank,2017-09-30,0.4410361913029118,0.9753445714247412,0.1029073737998581,4.675221136407256,0.527339209027978,0.1007158529388937,3.811072705191959,0.3092651603799599,5.0,0.1546325801899799,0,-0.175909,-1.876159,-0.393586,-1.273772,-0.323774,-0.166622,-0.899357,-0.870472,0.0,-0.206339,0.0028472007,0,Very Safe
Kotak Mahindra Bank,2017-12-31,0.3218905817439682,0.9400092036394926,0.104365777685769,5.377671869030936,0.4294723380439001,0.108022845126916,3.803317818363978,0.2660373513624227,5.0,0.1330186756812113,0,-0.159423,-1.873027,-0.362296,-1.263834,-0.527084,-0.243235,-0.861143,-0.848988,0.0,-0.20109,0.0024415036,0,Very Safe
Kotak Mahindra Bank,2018-03-31,0.2211435121414608,1.0703274773500813,0.1096428128549348,2.821139210840548,0.4806201401119748,0.1189799779440611,2.449444808689067,0.4371874496497119,5.0,0.2185937248248559,0,-0.083762,-1.968687,-0.40498,-1.243986,-0.370085,-0.187501,-0.871001,-0.85777,0.0,-0.201548,0.002837767,0,Very Safe
Kotak Mahindra Bank,2018-06-30,0.4041082699872717,2.118847569557884,0.1372751150279552,8.73391558790291,0.5616921191741562,0.1120672338319306,5.825908999257386,0.2764359315507743,5.0,0.1382179657753871,0,-0.177297,-1.901633,-0.401226,-1.277352,0.026094,-0.148888,-0.957378,-0.869286,0.0,-0.208709,0.003727615,0,Very Safe
Kotak Mahindra Bank,2018-09-30,0.3910609989368431,1.2214286037102922,0.0927866584306946,5.165701301391158,0.4309439131190061,0.0896695933960486,2.1907540540221597,0.4152681621900373,5.0,0.2076340810950186,0,-0.159423,-1.873027,-0.362296,-1.263834,-0.527084,-0.243235,-0.861143,-0.848988,0.0,-0.20109,0.0024415036,0,Very Safe
Kotak Mahindra Bank,2018-12-31,0.2319060443616575,1.3924135601820975,0.1256484988738331,4.986398452023186,0.5224275350469257,0.1241024238522962,3.6099832136771592,0.4415891719852274,5.0,0.2207945859926137,0,-0.014209,-1.929415,-0.405867,-1.269545,-0.328419,-0.157174,-0.902657,-0.864941,0.0,-0.202262,0.0031819784,0,Very Safe
Kotak Mahindra Bank,2019-03-31,0.2764130881196383,1.5309517091800204,0.1298279618248502,4.694029160337093,0.5791150411681377,0.1110467522516554,4.425539526154283,0.383304395338607,5.0,0.1916521976693035,0,-0.126347,-1.873687,-0.417272,-1.271833,0.364981,-0.15243,-0.984313,-0.833658,0.0,-0.205603,0.005637063,0,Very Safe
Kotak Mahindra Bank,2019-06-30,0.3868665670963652,1.0257630369511666,0.1311893840158497,3.8517578239822345,0.4970901715526549,0.1248541205073296,4.991744198917558,0.346658856993265,5.0,0.1733294284966325,0,-0.175929,-1.906712,-0.387597,-1.242468,-0.352718,-0.196949,-0.866869,-0.8633,0.0,-0.20109,0.0028255885,0,Very Safe
Kotak Mahindra Bank,2019-09-30,0.4915499566508601,1.1385204448780135,0.0749683955373929,6.944266156247914,0.4065386009236722,0.0721481619608076,3.728533159427304,0.2597389696799859,5.0,0.1298694848399929,0,-0.159423,-1.868371,-0.362296,-1.259177,-0.479452,-0.243235,-0.861143,-0.848988,0.0,-0.20109,0.002584197,0,Very Safe
Kotak Mahindra Bank,2019-12-31,0.5053975307415468,1.3215191310870595,0.107254315156566,6.788889723337996,0.556603057104087,0.1024888457605355,5.392484705497214,0.2654375060452936,5.0,0.1327187530226468,0,-0.184208,-1.922766,-0.401226,-1.277352,-0.03677,-0.148888,-0.957378,-0.869286,0.0,-0.208709,0.0034047926,0,Very Safe
Kotak Mahindra Bank,2020-03-31,0.4078555521049118,1.55579172937793,0.1548632967746791,9.472146578467022,0.6342127078152613,0.146639006177897,7.143050866621488,0.2508374887255916,5.0,0.1254187443627958,0,-0.180369,-1.883359,-0.397492,-1.281184,0.679071,-0.169521,-0.950632,-0.805428,0.0,-0.190991,0.007748458,0,Very Safe
Kotak Mahindra Bank,2020-06-30,0.2388730711743883,3.2704592235679346,0.1581968229383596,4.551348690279307,0.6256161579750605,0.1452158464006744,4.338742789603057,0.4413440867778699,5.0,0.2206720433889349,0,0.012522,-1.935898,-0.409773,-1.276956,0.699442,-0.160073,-0.962266,-0.791892,0.0,-0.186913,0.009153845,0,Very Safe
Kotak Mahindra Bank,2020-09-30,0.3788877896730418,1.4128169124948389,0.1053420830019245,6.382963456921677,0.5063060743400694,0.1090003758574299,2.886415344441837,0.4344868567312249,5.0,0.2172434283656124,0,-0.175909,-1.886836,-0.387597,-1.261807,-0.186524,-0.179418,-0.899357,-0.857956,0.0,-0.20109,0.0033047916,0,Very Safe
Kotak Mahindra Bank,2020-12-31,0.3638992904278181,1.2034681155561406,0.1610882643895185,6.156682590546237,0.5798253040675577,0.1674911026731103,6.322774839195216,0.3298665160398445,5.0,0.1649332580199222,0,-0.176161,-1.870159,-0.416086,-1.267631,0.350786,-0.161879,-0.973107,-0.831717,0.0,-0.205603,0.005356166,0,Very Safe
Kotak Mahindra Bank,2021-03-31,0.5374525582631544,1.321725870108299,0.0819797316987034,5.982717441104953,0.422578686245035,0.0790757246827228,3.6128507519318833,0.2619234650689318,5.0,0.1309617325344659,0,-0.159423,-1.873027,-0.362296,-1.263834,-0.527084,-0.243235,-0.861143,-0.848988,0.0,-0.20109,0.0024415036,0,Very Safe
Kotak Mahindra Bank,2021-06-30,0.3365808609791461,1.4593169976582188,0.0900379838780607,7.290440498208204,0.4596737323853188,0.0957896507164641,2.533138066102944,0.329200193277123,5.0,0.1646000966385615,0,-0.155637,-1.917888,-0.370138,-1.242468,-0.337825,-0.22005,-0.866869,-0.8633,0.0,-0.20109,0.0028778103,0,Very Safe
Kotak Mahindra Bank,2021-09-30,0.3156592468546941,2.0511640360151007,0.1238326933767513,6.744268205175472,0.5212705671089511,0.1165911990973068,5.03669377333421,0.3215622498671186,5.0,0.1607811249335593,0,-0.175909,-1.876159,-0.393586,-1.273772,-0.323774,-0.166622,-0.899357,-0.870472,0.0,-0.206339,0.0028472007,0,Very Safe
Kotak Mahindra Bank,2021-12-31,0.4294536636503921,1.395332838623903,0.1549891374235784,8.583963054308768,0.6556521069253035,0.156304365293904,6.002533462840004,0.3209663711086325,5.0,0.1604831855543162,0,-0.180369,-1.883359,-0.397492,-1.281184,0.679071,-0.169521,-0.950632,-0.805428,0.0,-0.190991,0.007748458,0,Very Safe
